[Gene ID],[Product Description],[CDS Length],[# TM Domains],sig_a,sig_b,sig_c,P_freq,S_freq,T_freq,ST_freq,gpi_site,gpi_pred,Peptide counts (unique),Score,Intensity,MS/MS count,prot_len
TM35_000471040,hypothetical protein,921,1,4.0,0.9,0.99,0.1111111111111111,0.10130718954248366,0.12745098039215685,0.22875816993464052,281,100.0,2,13.117,7597600.0,5.0,307.0
TM35_000471050,hypothetical protein,903,0,0.0,0.0,0.0,0.05,0.11333333333333333,0.14333333333333334,0.25666666666666665,275,99.9,2,10.529000000000002,769610.0,2.0,301.0
TM35_000471060,hypothetical protein,750,0,0.0,0.0,0.0,0.07630522088353414,0.12048192771084337,0.18875502008032127,0.3092369477911646,224,99.5,,,,,250.0
TM35_000471070,hypothetical protein,1008,0,0.0,0.0,0.0,0.05970149253731343,0.08955223880597014,0.12835820895522387,0.217910447761194,310,99.8,,,,,336.0
TM35_000471080,hypothetical protein,1062,1,4.0,0.91,1.0,0.08498583569405099,0.12181303116147309,0.1048158640226629,0.22662889518413598,328,100.0,,,,,354.0
TM35_000471090,hypothetical protein,1380,1,4.0,0.89,1.0,0.13071895424836602,0.06971677559912855,0.0784313725490196,0.14814814814814814,436,100.0,4,50.724,4410700.0,10.0,460.0
TM35_000471110,hypothetical protein,1050,1,4.0,0.84,1.0,0.08882521489971347,0.12034383954154727,0.12893982808022922,0.2492836676217765,324,100.0,,,,,350.0
TM35_000471120,hypothetical protein,1002,1,4.0,0.86,0.98,0.08708708708708708,0.15315315315315314,0.11411411411411411,0.26726726726726724,308,100.0,,,,,334.0
TM35_000471130,hypothetical protein,924,0,3.0,0.45,0.99,0.11074918566775244,0.1270358306188925,0.09120521172638436,0.21824104234527686,282,100.0,3,26.633000000000003,3205500.0,5.0,308.0
TM35_000471140,hypothetical protein,852,1,4.0,0.81,1.0,0.08098591549295775,0.13028169014084506,0.13028169014084506,0.2605633802816901,264,42.5,4;1,27.569000000000003,8593200.0,6.0,284.0
TM35_000471150,hypothetical protein,1014,2,3.0,0.65,0.99,0.08605341246290801,0.12462908011869436,0.13649851632047477,0.26112759643916916,312,100.0,,,,,338.0
TM35_000471160,hypothetical protein,699,0,0.0,0.1,0.84,0.1206896551724138,0.16810344827586207,0.11206896551724138,0.2801724137931034,207,99.6,,,,,233.0
TM35_000471170,hypothetical protein,906,0,4.0,0.89,1.0,0.08970099667774087,0.10963455149501661,0.13953488372093023,0.24916943521594684,272,100.0,,,,,302.0
TM35_000471180,titin isoform N2BA,1203,1,4.0,0.93,1.0,0.11,0.1,0.0975,0.1975,375,100.0,,,,,401.0
TM35_000471190,hypothetical protein,897,0,4.0,0.73,1.0,0.08053691275167785,0.1644295302013423,0.13087248322147652,0.2953020134228188,273,100.0,2,18.108,1803500.0,5.0,299.0
TM35_000471200,hypothetical protein,1065,1,4.0,0.9,1.0,0.08192090395480225,0.12994350282485875,0.1271186440677966,0.2570621468926554,329,100.0,4,54.49100000000001,6047500.0,16.0,355.0
TM35_000471210,hypothetical protein,1131,1,4.0,0.93,1.0,0.09574468085106383,0.1196808510638298,0.11170212765957446,0.23138297872340424,351,100.0,6,40.66,15242000.0,11.0,377.0
TM35_000471220,hypothetical protein,1245,1,3.0,0.68,1.0,0.07004830917874397,0.11835748792270531,0.10869565217391304,0.22705314009661837,389,100.0,,,,,415.0
TM35_000471230,hypothetical protein,993,0,4.0,0.88,0.99,0.05454545454545454,0.1,0.14242424242424243,0.24242424242424243,305,100.0,1,6.0236,790520.0,2.0,331.0
TM35_000471240,hypothetical protein,987,0,4.0,0.91,1.0,0.051829268292682924,0.07317073170731707,0.0701219512195122,0.14329268292682928,303,100.0,,,,,329.0
TM35_000471270,hypothetical protein,846,1,3.0,0.66,0.99,0.0711743772241993,0.12811387900355872,0.12455516014234876,0.2526690391459075,256,100.0,5,117.02,12735000.0,12.0,282.0
TM35_000471280,hypothetical protein,909,0,4.0,0.94,1.0,0.07947019867549669,0.1390728476821192,0.09933774834437085,0.23841059602649006,277,99.9,1,25.151999999999997,1930600.0,2.0,303.0
TM35_000471300,hypothetical protein,426,0,0.0,0.0,0.0,0.09219858156028368,0.1276595744680851,0.18439716312056736,0.3120567375886525,116,97.4,,,,,142.0
TM35_000471310,hypothetical protein,981,1,4.0,0.93,1.0,0.07951070336391437,0.10397553516819572,0.14678899082568808,0.25076452599388377,304,100.0,1,6.1339,3009900.0,1.0,327.0
TM35_000471330,hypothetical protein,444,0,0.0,0.0,0.0,0.05442176870748299,0.14965986394557823,0.14965986394557823,0.29931972789115646,119,99.4,,,,,148.0
TM35_000471340,hypothetical protein,1008,1,4.0,0.9,1.0,0.0626865671641791,0.1373134328358209,0.11641791044776119,0.2537313432835821,310,100.0,1,6.7812,1781300.0,2.0,336.0
TM35_000471350,hypothetical protein,360,0,0.0,0.0,0.0,0.09243697478991597,0.15126050420168066,0.2184873949579832,0.3697478991596639,96,98.6,1,10.867,758840.0,1.0,120.0
TM35_000471370,hypothetical protein,297,1,0.0,0.0,0.0,0.030612244897959183,0.12244897959183673,0.20408163265306123,0.326530612244898,73,99.6,,,,,99.0
TM35_000471380,hypothetical protein,369,1,0.0,0.0,0.0,0.11475409836065574,0.13114754098360656,0.13114754098360656,0.26229508196721313,97,64.0,,,,,123.0
TM35_000471390,hypothetical protein,921,1,4.0,0.91,0.99,0.0915032679738562,0.13725490196078433,0.08823529411764706,0.2254901960784314,281,100.0,4,38.996,6744700.0,11.0,307.0
TM35_000471400,hypothetical protein,768,1,4.0,0.82,1.0,0.12549019607843137,0.15294117647058825,0.10588235294117647,0.25882352941176473,230,99.9,,,,,256.0
TM35_000471410,hypothetical protein,783,0,0.0,0.0,0.0,0.09230769230769231,0.17307692307692307,0.11538461538461539,0.28846153846153844,235,100.0,2,31.926,15754000.0,12.0,261.0
TM35_000471450,hypothetical protein,1068,0,0.0,0.0,0.0,0.0898876404494382,0.10674157303370786,0.10955056179775281,0.21629213483146068,333,99.8,2,29.430999999999997,4522600.0,6.0,356.0
TM35_000471460,hypothetical protein,1041,0,0.0,0.0,0.0,0.06647398843930635,0.13005780346820808,0.11849710982658959,0.24855491329479767,321,99.8,3,33.137,6503900.0,5.0,347.0
TM35_000471470,hypothetical protein,900,0,4.0,0.88,1.0,0.10033444816053512,0.11036789297658862,0.1505016722408027,0.2608695652173913,274,100.0,,,,,300.0
TM35_000471480,hypothetical protein,945,0,0.0,0.0,0.0,0.07961783439490445,0.1305732484076433,0.1305732484076433,0.2611464968152866,289,99.9,4;1,55.028,9964100.0,9.0,315.0
TM35_000471490,hypothetical protein,780,0,0.0,0.0,0.0,0.06177606177606178,0.14285714285714285,0.10424710424710425,0.2471042471042471,234,57.2,3,29.879,3368600.0,5.0,260.0
TM35_000471500,hypothetical protein,849,1,4.0,0.93,1.0,0.06382978723404255,0.11347517730496454,0.14184397163120568,0.25531914893617025,257,100.0,,,,,283.0
TM35_000471510,hypothetical protein,870,0,4.0,0.76,1.0,0.07612456747404844,0.11418685121107267,0.09688581314878893,0.2110726643598616,264,100.0,3,24.244,2627800.0,8.0,290.0
TM35_000471520,hypothetical protein,957,1,4.0,0.91,0.98,0.08490566037735849,0.08176100628930817,0.13836477987421383,0.22012578616352202,290,99.9,8,78.774,10050000.0,23.0,319.0
TM35_000471530,hypothetical protein,753,0,0.0,0.0,0.0,0.064,0.136,0.168,0.30400000000000005,225,98.8,,,,,251.0
TM35_000471550,hypothetical protein,573,0,4.0,0.8,0.99,0.1,0.1,0.11578947368421053,0.21578947368421053,167,100.0,2,18.017,1575600.0,2.0,191.0
TM35_000471560,hypothetical protein,333,0,4.0,0.75,0.99,0.01818181818181818,0.08181818181818182,0.06363636363636363,0.14545454545454545,90,64.0,,,,,111.0
TM35_000471570,hypothetical protein,759,0,0.0,0.0,0.0,0.10714285714285714,0.12301587301587301,0.15873015873015872,0.28174603174603174,227,99.6,2,19.813,4810900.0,4.0,253.0
TM35_000471580,hypothetical protein,798,1,4.0,0.91,1.0,0.07547169811320754,0.1169811320754717,0.1320754716981132,0.2490566037735849,237,100.0,3,33.289,3484400.0,5.0,266.0
TM35_000471590,hypothetical protein,876,0,0.0,0.0,0.0,0.06529209621993128,0.12027491408934708,0.12371134020618557,0.24398625429553267,266,99.9,,,,,292.0
TM35_000471600,hypothetical protein,591,1,4.0,0.8,1.0,0.050761421319796954,0.1065989847715736,0.08121827411167512,0.18781725888324874,174,67.7,,,,,197.0
TM35_000471610,hypothetical protein,1185,1,4.0,0.89,1.0,0.07868020304568528,0.116751269035533,0.10913705583756345,0.22588832487309646,369,100.0,2,12.550999999999998,1715900.0,2.0,395.0
TM35_000471620,hypothetical protein,939,1,3.0,0.64,1.0,0.11217948717948718,0.11858974358974358,0.09935897435897435,0.21794871794871795,287,100.0,,,,,313.0
TM35_000471630,hypothetical protein,894,0,0.0,0.0,0.0,0.07407407407407407,0.12121212121212122,0.14814814814814814,0.26936026936026936,268,99.9,,,,,298.0
TM35_000471640,hypothetical protein,996,1,4.0,0.89,1.0,0.07250755287009064,0.13293051359516617,0.13293051359516617,0.26586102719033233,302,100.0,1,7.1579999999999995,560500.0,2.0,332.0
TM35_000471650,hypothetical protein,945,0,0.0,0.0,0.0,0.07961783439490445,0.09872611464968153,0.13694267515923567,0.2356687898089172,289,99.9,1,18.317999999999998,486910.0,1.0,315.0
TM35_000471660,hypothetical protein,1323,1,4.0,0.93,1.0,0.12272727272727273,0.07954545454545454,0.10227272727272728,0.18181818181818182,417,100.0,3,39.123000000000005,8850100.0,9.0,441.0
TM35_000471670,hypothetical protein,1035,0,4.0,0.85,1.0,0.11337209302325581,0.14825581395348839,0.1308139534883721,0.2790697674418605,319,100.0,,,,,345.0
TM35_000471680,hypothetical protein,882,1,4.0,0.78,1.0,0.07508532423208192,0.12286689419795221,0.11604095563139932,0.23890784982935154,268,100.0,,,,,294.0
TM35_000471690,hypothetical protein,837,0,0.0,0.0,0.0,0.05755395683453238,0.1510791366906475,0.1223021582733813,0.2733812949640288,253,99.7,,,,,279.0
TM35_000471700,hypothetical protein,945,0,4.0,0.92,1.0,0.10828025477707007,0.09235668789808917,0.1337579617834395,0.22611464968152867,289,100.0,4,89.684,11038000.0,11.0,315.0
TM35_000471710,hypothetical protein,945,0,4.0,0.87,1.0,0.07006369426751592,0.12101910828025478,0.09554140127388536,0.21656050955414013,289,100.0,3,18.944000000000003,2759600.0,4.0,315.0
TM35_000471720,hypothetical protein,846,1,4.0,0.88,1.0,0.07446808510638298,0.1347517730496454,0.1099290780141844,0.2446808510638298,258,21.1,,,,,282.0
TM35_000471730,hypothetical protein,930,0,4.0,0.81,0.99,0.08414239482200647,0.12297734627831715,0.11003236245954692,0.23300970873786409,284,100.0,1,6.4164,536090.0,2.0,310.0
TM35_000471740,hypothetical protein,1449,0,0.0,0.0,0.0,0.08091286307053942,0.16597510373443983,0.11410788381742738,0.2800829875518672,456,22.7,,,,,483.0
TM35_000471750,hypothetical protein,585,0,0.0,0.0,0.0,0.04639175257731959,0.13917525773195877,0.13402061855670103,0.2731958762886598,169,99.9,,,,,195.0
TM35_000481610,hypothetical protein,1032,0,4.0,0.79,0.99,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.14285714285714285,315,100.0,5,66.003,5944500.0,9.0,344.0
TM35_000481620,hypothetical protein,1131,0,4.0,0.82,0.99,0.015957446808510637,0.06914893617021277,0.09574468085106383,0.16489361702127658,347,100.0,3,25.331999999999997,3252400.0,8.0,377.0
TM35_000481630,hypothetical protein,570,0,0.0,0.0,0.0,0.037037037037037035,0.08465608465608465,0.06349206349206349,0.14814814814814814,161,99.8,,,,,190.0
TM35_000481640,hypothetical protein,1122,0,4.0,0.9,1.0,0.01876675603217158,0.07506702412868632,0.07506702412868632,0.15013404825737264,345,100.0,4,63.534,6503800.0,12.0,374.0
TM35_000501000,hypothetical protein,699,0,0.0,0.0,0.0,0.07758620689655173,0.125,0.1724137931034483,0.2974137931034483,207,99.9,,,,,233.0
TM35_000501010,hypothetical protein,984,0,4.0,0.87,1.0,0.07033639143730887,0.1437308868501529,0.12538226299694188,0.2691131498470948,302,100.0,2;1,19.135,2410100.0,6.0,328.0
TM35_000501020,hypothetical protein,375,1,4.0,0.84,1.0,0.064,0.16,0.064,0.224,105,67.7,3,21.408,2941900.0,3.0,125.0
TM35_000501030,hypothetical protein,882,0,4.0,0.91,1.0,0.09215017064846416,0.11262798634812286,0.11262798634812286,0.22525597269624573,268,100.0,4,31.94,5627300.0,7.0,294.0
TM35_000501070,hypothetical protein,834,1,4.0,0.83,0.99,0.10830324909747292,0.11191335740072202,0.1444043321299639,0.2563176895306859,252,100.0,2,21.291,6231500.0,6.0,278.0
TM35_000501080,hypothetical protein,309,0,4.0,0.87,1.0,0.0784313725490196,0.0196078431372549,0.049019607843137254,0.06862745098039216,76,21.1,,,,,103.0
TM35_000501110,hypothetical protein,927,1,4.0,0.83,1.0,0.08766233766233766,0.1266233766233766,0.14935064935064934,0.275974025974026,279,100.0,3,20.462,9981300.0,6.0,309.0
TM35_000501130,hypothetical protein,819,1,4.0,0.8,1.0,0.0661764705882353,0.11397058823529412,0.11764705882352941,0.23161764705882354,241,100.0,3,30.288,8637600.0,8.0,273.0
TM35_000501140,hypothetical protein,891,0,0.0,0.0,0.0,0.08445945945945946,0.14864864864864866,0.125,0.2736486486486487,267,99.9,9,87.194,51663000.0,40.0,297.0
TM35_000501150,hypothetical protein,1014,0,4.0,0.85,1.0,0.10979228486646884,0.09792284866468842,0.10385756676557864,0.20178041543026706,312,100.0,1,11.046,5018900.0,2.0,338.0
TM35_000501180,hypothetical protein,1032,0,4.0,0.92,1.0,0.08746355685131195,0.12536443148688048,0.12244897959183673,0.2478134110787172,318,100.0,3,22.554000000000002,6472100.0,3.0,344.0
TM35_000501190,hypothetical protein,924,1,4.0,0.79,1.0,0.07166123778501629,0.14332247557003258,0.10423452768729642,0.247557003257329,282,100.0,1,12.113,729730.0,1.0,308.0
TM35_000501200,hypothetical protein,939,0,4.0,0.89,0.94,0.09294871794871795,0.11217948717948718,0.08333333333333333,0.1955128205128205,287,100.0,2,21.526999999999997,6386800.0,5.0,313.0
TM35_000501220,hypothetical protein,1332,0,0.0,0.0,0.0,0.12641083521444696,0.1038374717832957,0.09932279909706546,0.20316027088036115,418,99.9,,,,,444.0
TM35_000501230,hypothetical protein,477,0,0.0,0.0,0.0,0.06962025316455696,0.1518987341772152,0.06962025316455696,0.22151898734177217,138,8.1,2,14.159,2566400.0,3.0,159.0
TM35_000501260,hypothetical protein,924,1,4.0,0.79,1.0,0.06840390879478828,0.13029315960912052,0.08794788273615635,0.21824104234527686,282,100.0,,,,,308.0
TM35_000501270,hypothetical protein,936,0,2.0,0.41,0.99,0.10610932475884244,0.12540192926045016,0.10610932475884244,0.2315112540192926,286,100.0,4,37.363,16729000.0,11.0,312.0
TM35_000501280,hypothetical protein,867,0,4.0,0.92,1.0,0.07612456747404844,0.11418685121107267,0.15570934256055363,0.2698961937716263,269,99.9,2,49.356,6222400.0,10.0,289.0
TM35_000501290,hypothetical protein,822,0,4.0,0.85,1.0,0.10256410256410256,0.11355311355311355,0.10622710622710622,0.21978021978021978,248,100.0,3,30.654,3626500.0,5.0,274.0
TM35_000501300,hypothetical protein,1149,1,4.0,0.81,0.93,0.06282722513089005,0.0968586387434555,0.1256544502617801,0.2225130890052356,357,100.0,2,18.059,3269000.0,4.0,383.0
TM35_000501310,hypothetical protein,528,0,0.0,0.0,0.0,0.05142857142857143,0.14285714285714285,0.11428571428571428,0.2571428571428571,150,98.9,,,,,176.0
TM35_000501320,hypothetical protein,624,0,4.0,0.79,0.99,0.028846153846153848,0.057692307692307696,0.0673076923076923,0.125,183,99.2,,,,,208.0
TM35_000501330,hypothetical protein,1002,1,4.0,0.93,1.0,0.08408408408408409,0.1111111111111111,0.12312312312312312,0.23423423423423423,308,100.0,1,20.384,895800.0,2.0,334.0
TM35_000501340,hypothetical protein,720,1,4.0,0.84,1.0,0.09623430962343096,0.1589958158995816,0.09205020920502092,0.2510460251046025,214,99.9,1,10.675999999999998,3088300.0,2.0,240.0
TM35_000501350,hypothetical protein,981,1,4.0,0.92,1.0,0.06134969325153374,0.12269938650306748,0.147239263803681,0.26993865030674846,301,100.0,2,21.393,2777800.0,3.0,327.0
TM35_000501360,hypothetical protein,831,0,0.0,0.0,0.0,0.10507246376811594,0.14130434782608695,0.14492753623188406,0.286231884057971,251,99.7,,,,,277.0
TM35_000501370,hypothetical protein,966,0,4.0,0.84,1.0,0.10559006211180125,0.16459627329192547,0.11801242236024845,0.28260869565217395,291,100.0,2,14.865,966140.0,2.0,322.0
TM35_000501380,hypothetical protein,570,0,0.0,0.0,0.0,0.10052910052910052,0.12698412698412698,0.12169312169312169,0.24867724867724866,164,98.6,,,,,190.0
TM35_000501390,hypothetical protein,1026,1,4.0,0.93,1.0,0.07331378299120235,0.12316715542521994,0.12023460410557185,0.2434017595307918,316,100.0,,,,,342.0
TM35_000501410,hypothetical protein,948,1,0.0,0.0,0.0,0.08571428571428572,0.13015873015873017,0.11746031746031746,0.24761904761904763,290,99.2,3,41.847,6839000.0,13.0,316.0
TM35_000501420,hypothetical protein,969,0,4.0,0.95,1.0,0.08695652173913043,0.11180124223602485,0.12111801242236025,0.2329192546583851,297,100.0,,,,,323.0
TM35_000501430,hypothetical protein,561,0,4.0,0.85,1.0,0.08602150537634409,0.08602150537634409,0.0913978494623656,0.1774193548387097,166,47.8,1,10.355,3496700.0,3.0,187.0
TM35_000501440,hypothetical protein,384,1,4.0,0.88,0.99,0.05511811023622047,0.09448818897637795,0.047244094488188976,0.14173228346456693,106,34.8,1,24.502,336550.0,3.0,128.0
TM35_000501450,hypothetical protein,633,0,0.0,0.0,0.0,0.06666666666666667,0.1,0.1380952380952381,0.2380952380952381,185,57.2,,,,,211.0
TM35_000501470,hypothetical protein,1113,0,4.0,0.92,1.0,0.07027027027027027,0.11891891891891893,0.11081081081081082,0.22972972972972974,345,100.0,5,47.885,5385700.0,8.0,371.0
TM35_000511000,hypothetical protein,894,0,4.0,0.84,1.0,0.09090909090909091,0.16161616161616163,0.05723905723905724,0.21885521885521886,272,99.9,2,17.326,8825300.0,4.0,298.0
TM35_000511010,hypothetical protein,588,1,4.0,0.88,0.99,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.14285714285714285,176,10.1,,,,,196.0
TM35_000511020,hypothetical protein,915,0,4.0,0.89,1.0,0.05573770491803279,0.14098360655737704,0.12786885245901639,0.26885245901639343,285,99.9,3,36.217,13188000.0,7.0,305.0
TM35_000511030,hypothetical protein,966,0,0.0,0.0,0.0,0.07142857142857142,0.11801242236024845,0.14285714285714285,0.2608695652173913,300,99.8,,,,,322.0
TM35_000511040,hypothetical protein,912,0,4.0,0.87,0.98,0.07590759075907591,0.1254125412541254,0.0891089108910891,0.2145214521452145,278,100.0,,,,,304.0
TM35_000511050,hypothetical protein,999,0,4.0,0.84,1.0,0.07530120481927711,0.10542168674698796,0.11144578313253012,0.21686746987951808,307,100.0,5,47.033,13394000.0,12.0,333.0
TM35_000511070,hypothetical protein,1002,0,4.0,0.92,1.0,0.0688622754491018,0.1347305389221557,0.12574850299401197,0.26047904191616766,314,25.9,4,38.817,6402500.0,11.0,334.0
TM35_000511080,hypothetical protein,1164,1,3.0,0.72,1.0,0.056847545219638244,0.11627906976744186,0.09043927648578812,0.20671834625323,362,100.0,,,,,388.0
TM35_000511090,hypothetical protein,912,0,4.0,0.82,1.0,0.07920792079207921,0.12871287128712872,0.1419141914191419,0.2706270627062706,272,100.0,5,44.63399999999999,17855000.0,12.0,304.0
TM35_000511100,hypothetical protein,981,1,4.0,0.74,1.0,0.08282208588957055,0.10122699386503067,0.10122699386503067,0.20245398773006135,301,100.0,3;1,29.433000000000003,8409600.0,4.0,327.0
TM35_000511110,hypothetical protein,567,0,4.0,0.91,1.0,0.07407407407407407,0.07936507936507936,0.07407407407407407,0.15343915343915343,163,74.8,2,24.891,8156200.0,5.0,189.0
TM35_000511120,hypothetical protein,1083,1,4.0,0.82,1.0,0.08055555555555556,0.11666666666666667,0.11666666666666667,0.23333333333333334,331,98.5,3,33.785,3687800.0,6.0,361.0
TM35_000511150,hypothetical protein,777,0,4.0,0.9,1.0,0.09266409266409266,0.13513513513513514,0.09652509652509653,0.23166023166023167,236,57.2,4;1,26.058000000000003,3627900.0,6.0,259.0
TM35_000511180,hypothetical protein,369,2,3.0,0.67,1.0,0.03278688524590164,0.03278688524590164,0.040983606557377046,0.07377049180327869,91,98.9,1,11.648,1564900.0,1.0,123.0
TM35_000511190,hypothetical protein,621,1,0.0,0.0,0.0,0.07766990291262135,0.1553398058252427,0.1553398058252427,0.3106796116504854,181,99.0,,,,,207.0
TM35_000511210,hypothetical protein,315,0,0.0,0.0,0.0,0.04807692307692308,0.14423076923076922,0.20192307692307693,0.34615384615384615,79,99.6,,,,,105.0
TM35_000511220,hypothetical protein,1050,1,4.0,0.78,1.0,0.10601719197707736,0.14040114613180515,0.12893982808022922,0.2693409742120344,324,100.0,6,73.92699999999999,19084000.0,29.0,350.0
TM35_000511230,hypothetical protein,798,0,0.0,0.0,0.0,0.06037735849056604,0.13962264150943396,0.1660377358490566,0.30566037735849055,240,99.8,,,,,266.0
TM35_000511240,hypothetical protein,558,0,4.0,0.81,0.98,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.16216216216216217,165,60.6,,,,,186.0
TM35_000511260,hypothetical protein,930,1,4.0,0.88,1.0,0.07119741100323625,0.12297734627831715,0.11326860841423948,0.23624595469255663,284,100.0,3,21.405,6104900.0,7.0,310.0
TM35_000511270,hypothetical protein,813,1,3.0,0.7,0.98,0.08518518518518518,0.12222222222222222,0.15555555555555556,0.2777777777777778,245,100.0,2,23.105999999999998,8052900.0,5.0,271.0
TM35_000511280,hypothetical protein,1128,1,4.0,0.91,1.0,0.09866666666666667,0.14133333333333334,0.096,0.23733333333333334,350,100.0,,,,,376.0
TM35_000511300,hypothetical protein,906,1,4.0,0.83,1.0,0.10631229235880399,0.11295681063122924,0.12292358803986711,0.23588039867109634,276,100.0,2,48.891000000000005,4457000.0,6.0,302.0
TM35_000511310,hypothetical protein,741,1,4.0,0.74,1.0,0.11382113821138211,0.15853658536585366,0.08943089430894309,0.24796747967479676,221,99.9,,,,,247.0
TM35_000511320,hypothetical protein,663,0,0.0,0.0,0.0,0.09545454545454546,0.12272727272727273,0.17272727272727273,0.29545454545454547,195,81.8,3,25.05,25352000.0,9.0,221.0
TM35_000511330,hypothetical protein,954,1,4.0,0.86,1.0,0.0914826498422713,0.11987381703470032,0.09779179810725552,0.21766561514195584,292,100.0,3,49.786,15351000.0,9.0,318.0
TM35_000511350,hypothetical protein,1005,0,4.0,0.93,1.0,0.059880239520958084,0.1317365269461078,0.11077844311377245,0.24251497005988026,309,100.0,4,52.161,22699000.0,15.0,335.0
TM35_000511370,hypothetical protein,888,0,4.0,0.76,0.99,0.0576271186440678,0.12542372881355932,0.1016949152542373,0.2271186440677966,270,100.0,2,30.428,2839500.0,6.0,296.0
TM35_000511380,hypothetical protein,921,1,4.0,0.9,0.98,0.10784313725490197,0.1111111111111111,0.12091503267973856,0.23202614379084968,281,100.0,5,44.909,19832000.0,17.0,307.0
TM35_000511390,hypothetical protein,324,0,0.0,0.0,0.0,0.07476635514018691,0.14018691588785046,0.2336448598130841,0.37383177570093457,82,97.9,,,,,108.0
TM35_000511400,hypothetical protein,978,0,4.0,0.86,1.0,0.1476923076923077,0.13230769230769232,0.12,0.25230769230769234,300,100.0,,,,,326.0
TM35_000511410,hypothetical protein,879,0,4.0,0.79,1.0,0.07508532423208192,0.13993174061433447,0.11604095563139932,0.2559726962457338,273,32.5,4,45.482,5140300.0,12.0,293.0
TM35_000511420,hypothetical protein,1080,1,4.0,0.9,1.0,0.08356545961002786,0.1392757660167131,0.09192200557103064,0.23119777158774374,334,100.0,4,29.385,6823300.0,10.0,360.0
TM35_000511430,hypothetical protein,861,1,4.0,0.85,1.0,0.09090909090909091,0.10839160839160839,0.1258741258741259,0.23426573426573427,261,100.0,5,43.948,10580000.0,10.0,287.0
TM35_000511440,hypothetical protein,1011,0,4.0,0.91,1.0,0.07142857142857142,0.12797619047619047,0.10119047619047619,0.22916666666666666,311,100.0,3,45.665,7260900.0,10.0,337.0
TM35_000511450,hypothetical protein,861,0,4.0,0.83,1.0,0.0627177700348432,0.14634146341463414,0.13240418118466898,0.2787456445993031,262,64.0,,,,,287.0
TM35_000521010,hypothetical protein,345,0,0.0,0.0,0.0,0.07017543859649122,0.15789473684210525,0.21929824561403508,0.3771929824561403,89,97.9,,,,,115.0
TM35_000521020,hypothetical protein,585,0,0.0,0.07,0.53,0.05670103092783505,0.12371134020618557,0.15979381443298968,0.28350515463917525,169,99.9,,,,,195.0
TM35_000521030,hypothetical protein,909,0,0.0,0.0,0.0,0.076158940397351,0.11258278145695365,0.15562913907284767,0.2682119205298013,277,99.4,,,,,303.0
TM35_000521040,hypothetical protein,891,0,0.0,0.0,0.0,0.08445945945945946,0.12837837837837837,0.125,0.2533783783783784,271,99.8,3,59.318000000000005,3729700.0,7.0,297.0
TM35_000521050,hypothetical protein,927,1,4.0,0.91,1.0,0.06493506493506493,0.11363636363636363,0.1266233766233766,0.24025974025974023,283,100.0,3,28.975,4399400.0,9.0,309.0
TM35_000521060,hypothetical protein,915,1,4.0,0.77,1.0,0.10526315789473684,0.12171052631578948,0.09868421052631579,0.22039473684210525,279,100.0,3,25.706,5680600.0,4.0,305.0
TM35_000521070,hypothetical protein,972,1,4.0,0.8,1.0,0.07430340557275542,0.07739938080495357,0.06811145510835913,0.1455108359133127,294,47.8,,,,,324.0
TM35_000521080,hypothetical protein,1107,1,4.0,0.91,1.0,0.08695652173913043,0.11413043478260869,0.11141304347826086,0.22554347826086957,343,100.0,3,22.744,2236000.0,5.0,369.0
TM35_000521090,hypothetical protein,360,0,0.0,0.0,0.0,0.06722689075630252,0.11764705882352941,0.226890756302521,0.3445378151260504,94,99.5,,,,,120.0
TM35_000521100,hypothetical protein,777,1,4.0,0.71,0.99,0.0694980694980695,0.07722007722007722,0.11583011583011583,0.19305019305019305,236,28.0,,,,,259.0
TM35_000521120,hypothetical protein,294,1,0.0,0.0,0.0,0.10309278350515463,0.14432989690721648,0.16494845360824742,0.30927835051546393,72,71.2,,,,,98.0
TM35_000521130,hypothetical protein,1089,0,4.0,0.92,1.0,0.09116022099447514,0.13259668508287292,0.11602209944751381,0.24861878453038672,337,100.0,3,37.116,3591300.0,10.0,363.0
TM35_000521150,hypothetical protein,825,0,0.0,0.0,0.0,0.09124087591240876,0.145985401459854,0.09854014598540146,0.24452554744525545,249,99.4,,,,,275.0
TM35_000521160,hypothetical protein,918,1,3.0,0.66,0.99,0.10491803278688525,0.12459016393442623,0.09836065573770492,0.22295081967213115,282,99.9,3;3,30.025,5891100.0,6.0,306.0
TM35_000521170,hypothetical protein,636,0,0.0,0.0,0.0,0.07109004739336493,0.13270142180094788,0.11374407582938388,0.24644549763033174,186,99.6,,,,,212.0
TM35_000521180,hypothetical protein,1107,1,4.0,0.73,1.0,0.08152173913043478,0.10054347826086957,0.11413043478260869,0.21467391304347827,343,100.0,,,,,369.0
TM35_000521210,hypothetical protein,777,0,0.0,0.0,0.0,0.08139534883720931,0.09302325581395349,0.10465116279069768,0.19767441860465118,234,99.9,2,23.267,15756000.0,2.0,259.0
TM35_000521250,hypothetical protein,441,1,4.0,0.73,0.97,0.0821917808219178,0.08904109589041095,0.13013698630136986,0.2191780821917808,125,0.0,,,,,147.0
TM35_000521260,hypothetical protein,891,1,3.0,0.69,1.0,0.07432432432432433,0.14864864864864866,0.11824324324324324,0.2668918918918919,271,100.0,1,8.9242,10836000.0,2.0,297.0
